Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
jmjd-2; -0.21991353908, ,hus-1; 2.28154072197
jun-1; -7.06579391051, ,hyl-2; 0.569678079482
kat-1; -0.476996951305, ,iars-1; 0.468364644507
kbp-2; -0.491871247751, ,iars-2; 1.1379401372
kbp-5; -0.307866509042, ,icl-1; 0.443188132348
kcc-1; -1.05786081555, ,idh-1; 0.903860525488
kin-10; -0.700443564678, ,ife-2; 0.422029995336
kin-14; -5.02599139732, ,ife-3; 0.687441589921
kin-18; -0.261242048178, ,ikke-1; 0.466734367121
kin-19; -0.416165702835, ,ile-2; 0.224745923284
kin-3; -0.545460759396, ,ima-2; 0.360033215827
kin-4; -1.6267672132, ,ing-3; 1.24909796997
klc-1; -0.208536357791, ,inx-21; 1.4012781373
kle-2; -1.73464479004, ,ivd-1; 1.19421627116
klp-16; -0.42256983064, ,jtr-1; 0.731759952697
klp-19; -0.764642244287, ,kars-1; 0.682999648192
knl-1; -0.325505609458, ,kbp-3; 0.362863577569
lab-1; -0.770609627052, ,kel-3; 0.51486635184
lap-1; -0.373384772105, ,kin-20; 2.17609057529
larp-5; -0.496323077999, ,klp-12; 0.486989021362
lars-1; -0.862651320328, ,klp-15; 0.467629309035
lat-1; -0.694312669344, ,klp-18; 0.228584004098
lbp-1; -2.31951666415, ,klp-7; 0.753299847574
lea-1; -0.565384152292, ,knl-2; 0.57948258253
lem-3; -1.17106776319, ,knl-3; 0.896491551059
let-363; -1.04284461268, ,kup-1; 0.721935303951
let-413; -0.815042651669, ,laf-1; 0.992101506097
let-504; -0.40884498662, ,lap-2; 1.270586403
let-60; -0.664071003709, ,larp-1; 0.554599924857
let-711; -0.615036801232, ,lars-2; 1.05733879268
let-92; -0.608880872231, ,lbp-9; 2.53731081853
lex-1; -0.378380415955, ,ldh-1; 0.364537936906
lgg-3; -0.596926973893, ,lec-1; 0.880487815983
lig-1; -0.521391435562, ,let-526; 0.348114853458
lig-4; -0.342067137831, ,let-716; 0.88221404784
lin-10; -1.86652879348, ,let-754; 0.348530281538
lin-15A; -1.57811996546, ,let-767; 0.582841890712
lin-28; -0.625858487919, ,let-858; 1.06384414128
lin-35; -1.20666010633, ,lfe-2; 3.88641318493
lin-36; -1.05589968658, ,lgg-2; 0.620998024355
lin-37; -0.299227060617, ,lin-23; 1.36975089126
lin-3; -0.205161916195, ,lin-24; 1.70677177242
lin-49; -1.69645535237, ,lin-26; 0.678088460344
lin-52; -0.315613377486, ,lin-40; 0.492869873003
lin-53; -0.416038383738, ,lin-41; 2.44538507071
lin-56; -0.230216571993, ,lin-54; 0.771488459068
lin-61; -0.348477656137, ,lin-5; 0.270749278527
lin-65; -1.21170894128, ,lin-66; 0.405744282227
lin-8; -0.628299374323, ,lin-9; 0.44788695631
lir-1; -0.617850490383, ,lis-1; 0.591302253065
lir-2; -1.17900673334, ,lit-1; 0.395968102464
lmn-1; -0.606848996015, ,lon-2; 2.4685604854
lmp-1; -0.250626971441, ,lpd-2; 1.5720284008
lpl-1; -0.215609416321, ,lpd-3; 0.648397619926
lrr-1; -0.23749367239, ,lpd-6; 1.03383118911
lsm-3; -0.410360884678, ,lpd-7; 0.452588742031
lsm-5; -0.246426551973, ,lpd-8; 1.14876083293
lsm-6; -0.655061299064, ,lpin-1; 0.693721234118
lsm-7; -0.57915264085, ,lsl-1; 0.836479127665
lst-2; -0.225178873593, ,lsm-1; 0.550686460236
lsy-22; -0.697610318269, ,lsm-8; 1.57784873087
lsy-2; -1.75992563279, ,lst-3; 0.329261348909
mag-1; -0.504759258489, ,lst-4; 1.23892938323
magi-1; -2.58163728869, ,lsy-12; 0.661498948987
mak-2; -1.30165330906, ,mai-2; 0.77199235336
map-2; -0.552453416895, ,map-1; 0.918468097796
marc-6; -0.647871248312, ,mars-1; 1.25551693924
math-33; -1.08969376417, ,mat-1; 0.480482686068
mau-2; -0.356352462979, ,mat-3; 0.862827257817
mau-8; -0.629178608748, ,mbf-1; 0.714411942828
mbd-2; -0.423775091522, ,mbk-1; 0.786507212599
mbtr-1; -0.831723203649, ,mboa-2; 1.07675034758
mca-1; -0.318807103352, ,mce-1; 0.748195265402
mcd-1; -1.87327443975, ,mdf-1; 0.356722163423
mcm-3; -0.876966265717, ,mdh-1; 2.27764190432
mcm-4; -0.563647586109, ,mdh-2; 0.375867939728
mcm-5; -0.661056958641, ,mdt-1.2; 3.91290766594
mcm-6; -0.549854501367, ,mdt-10; 0.590926298145
mcm-7; -0.413134676622, ,mdt-11; 0.476915982206
mdf-2; -0.270759209345, ,mdt-19; 0.505267164405
mdt-17; -2.34621009101, ,mdt-27; 0.322893832559
mdt-18; -0.557166479811, ,mdt-6; 0.574991672019
mdt-20; -0.327087644272, ,mdt-9; 0.804278328614
mdt-22; -0.438320336256, ,mec-8; 0.780781950967
mdt-26; -0.773386096282, ,mei-2; 0.447018069644
mdt-30; -0.672673670098, ,mel-46; 0.588670480336
med-1; -9.01009125936, ,mesp-1; 0.269634346857
med-2; -10.3580424261, ,met-2; 0.294864130035
meg-1; -0.509873332676, ,mev-1; 0.231789299349
meg-2; -0.913701673935, ,mff-2; 1.34339800244
mek-1; -0.519781165061, ,mif-3; 0.541741271518
mel-11; -0.26949789597, ,mig-23; 1.49304292522
mel-26; -0.710729141687, ,mig-2; 0.451245848099
memb-1; -0.967079275041, ,mlcd-1; 0.333286876891
men-1; -0.336546399991, ,mmab-1; 0.328631468531
mep-1; -0.2653731593, ,mmcm-1; 0.651571077016
mes-1; -0.484733571254, ,moc-3; 0.733124066225
mes-2; -0.533469453563, ,mog-2; 0.497841501734
mes-4; -1.0676510512, ,mom-1; 0.318569865519
mes-6; -1.03468519604, ,mop-25.2; 0.428453647487
mett-10; -0.934175468758, ,mppb-1; 0.526958250746
mig-14; -1.1475143923, ,mrck-1; 0.367435626189
mig-5; -0.823450275236, ,mrp-4; 0.251983203212
mis-12; -0.259952871654, ,mrps-5; 0.879494872561
mix-1; -1.13369615951, ,msh-5; 0.709529616837
miz-1; -0.305771912889, ,msh-6; 0.807655314463
mlh-1; -0.811015729242, ,mspn-1; 1.28939586826
mmaa-1; -1.13516855771, ,mtm-6; 1.42320144742
mnat-1; -0.742346816829, ,mtm-9; 0.963455486778
moc-1; -4.24799233222, ,mtss-1; 0.68800262332
mog-4; -1.13504650429, ,mtx-1; 0.258025932187
mog-5; -0.561310780195, ,mvk-1; 0.320929509282
mom-2; -0.30007633915, ,mxl-1; 0.488334737217
mop-25.1; -0.269319806534, ,nasp-1; 0.541659618433
mop-25.3; -0.993705298107, ,nduf-2.2; 0.258175772818
mpk-1; -0.578475228477, ,nduf-5; 0.381928416779
mre-11; -0.208288242568, ,nduf-7; 0.442683664586
mrp-7; -0.875504201158, ,ndx-9; 3.40035105166
mrt-1; -1.73695268701, ,ned-8; 0.484614097696
msh-2; -1.00905854364, ,ngp-1; 0.457961645438
mtm-3; -0.645982965203, ,nhr-122; 0.361386211454
mtp-18; -0.41245587179, ,nhr-13; 0.598829429896
mtr-4; -0.443849244931, ,nhr-66; 1.21943497318
mtx-2; -0.71905068233, ,nhr-71; 1.3771455763
mus-101; -0.350802631688, ,nhr-86; 0.708763623191
mus-81; -0.690256243826, ,nipa-1; 0.757886211404
mut-14; -1.82074063218, ,nkat-3; 0.393703289818
mut-15; -1.18667291746, ,nkcc-1; 0.736174274247
mut-2; -1.16626114198, ,nlp-36; 0.307140975829
mxl-2; -0.335809043877, ,nmt-1; 1.47888139641
mys-4; -1.53290821137, ,nmy-2; 0.563600856224
nars-1; -0.57556269423, ,nol-10; 1.10836403807
nasp-2; -0.53770017529, ,nol-1; 1.54659847955
nbet-1; -0.559138295362, ,nol-5; 0.276362657415
ncbp-1; -1.0242326301, ,nos-1; 1.45282559082
ncbp-2; -1.85664667934, ,nos-3; 0.420681626653
nck-1; -1.16541598485, ,npl-4.2; 2.0021032806
ndx-4; -0.649058689575, ,npp-9; 0.211321882775
ndx-6; -2.03351550893, ,nra-2; 0.467381759763
nfi-1; -0.455044821627, ,nst-1; 0.26209698965
nhr-104; -4.19605158094, ,nsy-7; 1.4261243573
nhr-10; -0.70672294758, ,nth-1; 1.18051222729
nhr-12; -1.42622848441, ,nud-1; 1.45784653094
nhr-181; -2.09557284299, ,nud-2; 2.49792277734
nhr-20; -0.517736559464, ,nuo-1; 0.507877066867
nhr-23; -0.2744836091, ,nuo-5; 1.81951866625
nhr-256; -1.32029739934, ,obr-4; 0.555217569839
nhr-2; -1.20248189489, ,oma-1; 0.445185589516
nhr-32; -1.25045452675, ,oma-2; 0.451452654949
nhr-34; -2.40364593282, ,ooc-3; 0.30374923152
nhr-46; -3.31819873767, ,oxi-1; 1.97937247445
nhr-47; -1.25360716656, ,par-2; 1.1914193947
nhr-49; -0.418082968719, ,par-5; 0.459431626512
nol-9; -0.998167671801, ,pars-1; 0.622012596225
npp-10; -1.27848338004, ,pars-2; 0.47263183183
npp-11; -0.733594514345, ,pas-1; 0.912223185655
npp-13; -1.1473790233, ,pas-3; 0.669841632646
npp-14; -1.26536104816, ,pas-4; 0.703962485066
npp-15; -1.15267230079, ,pas-7; 0.412638154522
npp-18; -0.342387702819, ,pbs-1; 0.23870623281
npp-19; -0.691183935574, ,pch-2; 0.498277815493
npp-1; -0.401877140186, ,pcs-1; 1.23772800718
npp-20; -0.466314098401, ,pdp-1; 0.744884364452
npp-21; -1.28035854597, ,pek-1; 1.11479420973
npp-22; -0.495834439572, ,pes-9; 0.596383949189
npp-2; -0.320252044623, ,pfd-1; 0.208745245435
npp-3; -0.802693179163, ,pfd-2; 0.382655384518
npp-6; -1.42359189739, ,pfn-1; 0.741725718394
npp-7; -0.71496825699, ,pgl-1; 0.322275367383
npp-8; -0.66355804839, ,pgl-3; 0.892668477174
nra-4; -0.783076856252, ,phb-2; 0.56790524033
nrde-3; -0.353437385169, ,phip-1; 0.350655843537
nsy-1; -0.827148983765, ,pho-5; 0.991187892534
ntl-2; -0.930540667027, ,pie-1; 0.591354184254
ntl-4; -0.441109067738, ,pif-1; 0.43440859858
ntp-1; -0.494178561485, ,pkn-1; 0.749578527476
nucb-1; -0.203050113306, ,plc-4; 1.54814966913
nuo-3; -0.279791165863, ,plp-1; 0.645904267972
nurf-1; -0.293698475101, ,plst-1; 0.798185968942
nxf-2; -0.401290438783, ,pme-1; 1.3914594397
odr-4; -0.269663596109, ,pme-5; 0.235056479981
ogt-1; -1.64894640764, ,pmk-1; 0.765181061216
ooc-5; -0.510149134967, ,polh-1; 0.542323039105
orai-1; -0.354721054076, ,polk-1; 0.88880122815
ostd-1; -0.354273399123, ,polq-1; 1.1385411477
otub-1; -0.324029492846, ,pph-4.1; 1.11653759991
paa-1; -0.699615310275, ,pph-4.2; 0.205135326295
pab-1; -0.512037937648, ,ppk-2; 1.77343590222
pak-1; -1.39635062571, ,ppk-3; 1.27245463324
pam-1; -0.625187710888, ,pps-1; 0.499639382261
paqr-2; -1.94443349942, ,pptr-2; 0.270011522057
par-6; -0.266208440503, ,pqbp-1.1; 0.466506899102
pbs-5; -0.459937271985, ,pqn-59; 0.391829227238
pbs-6; -0.586640882398, ,pqn-65; 0.464021303341
pbs-7; -0.363826954228, ,pqn-89; 0.45017201656
pcaf-1; -1.91288459405, ,praf-3; 1.97135069062
pcbd-1; -0.530167169679, ,prmt-5; 0.36663744824
pcca-1; -0.652746009988, ,pro-1; 1.78276528538
pccb-1; -0.411698403486, ,prx-14; 0.916197227885
pcn-1; -0.267704614301, ,prx-19; 0.633891553875
pct-1; -0.432459046363, ,pssy-2; 0.301609084398
pdcd-2; -0.603838601632, ,pst-1; 1.58602142997
pdi-2; -0.588187472612, ,ptc-1; 0.936106846003
pdr-1; -0.45719502216, ,puf-11; 0.766700207493
pen-2; -0.254484865592, ,puf-3; 1.08711191886
pes-10; -8.48142345139, ,puf-5; 1.06161832528
pfd-3; -0.52112780096, ,puf-7; 0.525892102502
pfd-4; -0.353345457152, ,puf-8; 1.01536802596
pfd-6; -0.218095916327, ,pyc-1; 0.216753845064
pgam-5; -0.32936545899, ,pyk-1; 0.978851021258
pgl-2; -0.21198294251, ,pyp-1; 0.755143867031
pgs-1; -0.517162340752, ,pzf-1; 0.82054566134
pig-1; -0.257738338568, ,rab-14; 1.32707146526
pink-1; -0.298390663322, ,rab-18; 2.15019174375
pisy-1; -0.242867682762, ,rab-1; 1.0458216518
pkc-1; -0.561671264019, ,rab-5; 2.18436192325
pkc-3; -0.856028637896, ,rab-6.1; 1.55145360622
plk-2; -0.545269890588, ,rab-6.2; 0.905921452587
pme-2; -0.750952917316, ,rab-8; 0.910696549908
pme-3; -0.209356551463, ,rack-1; 0.94461571634
pmr-1; -1.87462287464, ,rad-51; 0.631288734076
pnk-1; -0.855429974965, ,rad-54; 1.43713737225
pole-2; -3.57754923306, ,ran-2; 0.718734537606
pos-1; -0.207651546339, ,ran-3; 0.837989878695
pot-2; -0.846215853293, ,rap-2; 1.80544757974
pot-3; -0.515358521633, ,rbd-1; 0.659502518684
ppfr-1; -0.988690117718, ,rbg-1; 1.86923807781
pph-5; -0.960009358905, ,rbg-3; 0.232631663143
ppk-1; -1.44944452675, ,rbr-2; 0.707059003127
ppp-1; -0.282683690942, ,rbx-1; 0.500356375397
pqe-1; -0.35382432432, ,rbx-2; 0.329663423681
pqn-51; -0.606785289599, ,rde-4; 0.743251405538
pqn-52; -0.387030906886, ,rec-8; 0.954480051141
pqn-55; -1.90421562996, ,rep-1; 1.48104479519
pqn-70; -0.335767737484, ,rer-1; 0.944239848606
pqn-82; -1.40370795307, ,ret-1; 0.496389578461
pqn-85; -0.988724978798, ,rfc-4; 0.300621676125
pqn-87; -0.876748624379, ,rfl-1; 0.380982835735
prdx-3; -0.676259899246, ,rhi-1; 0.868959648205
pri-2; -0.320731111778, ,rho-1; 0.615977784393
prk-1; -1.26349840856, ,rib-1; 0.830557558096
prmt-3; -1.03280727337, ,ric-8; 0.270258025798
pro-2; -0.434253971709, ,ril-1; 0.418429857033
prp-17; -0.842762191235, ,ril-2; 0.895088630119
prp-4; -0.241032497758, ,riok-1; 0.364844445801
prp-8; -1.05208616947, ,rla-0; 1.17366945182
psa-4; -0.452060453661, ,rla-1; 0.609554560422
psf-1; -1.39205928133, ,rlbp-1; 1.97005270019
psr-1; -0.342972932324, ,rmd-2; 0.816955140682
pst-2; -0.984868044171, ,rme-1; 1.43947006748
ptp-2; -0.36948886185, ,rme-2; 3.53642586682
puf-9; -0.804432910844, ,rmo-1; 2.40999208842
pup-3; -0.981440210929, ,rnf-121; 0.597512659276
pyr-1; -0.409357111272, ,rnf-1; 0.506673168355
qars-1; -0.226557339352, ,rnf-5; 0.451456821146
rad-26; -0.968675432706, ,rnh-1.0; 0.219752961045
rad-50; -1.47010205019, ,rnh-1.2; 0.912283247901
raga-1; -0.319991647553, ,rnp-2; 0.262985666941
ragc-1; -0.395197831177, ,rnp-6; 0.297084340692
ral-1; -0.375335736649, ,rnp-8; 1.24205442535
ran-1; -0.270399034851, ,rop-1; 0.794236287703
ran-5; -0.296515491584, ,rpb-10; 0.484462181095
rap-1; -0.994016242532, ,rpb-11; 0.295613891467
rars-1; -0.755120688183, ,rpb-12; 0.357730014099
rbg-2; -1.02309965148, ,rpb-5; 0.205783526934
rcq-5; -0.589946602205, ,rpia-1; 0.553236651133
rde-1; -1.28027691573, ,rpl-14; 0.561879470103
ref-1; -0.76362442347, ,rpl-15; 0.206041826219
repo-1; -0.461618594388, ,rpl-16; 0.949263897628
rfp-1; -0.206654995038, ,rpl-17; 0.749522190241
rgr-1; -1.03720108337, ,rpl-18; 0.76092046311
rgs-10; -2.13120605527, ,rpl-1; 0.967331574404
rgs-11; -0.419388733808, ,rpl-21; 0.25707537679
rgs-5; -1.36025910111, ,rpl-23; 0.847029857693
rgs-7; -0.649838114172, ,rpl-27; 0.757927634332
rgs-9; -0.230394360634, ,rpl-28; 0.960381705237
rha-1; -0.457338870475, ,rpl-29; 0.509129178797
rha-2; -1.01994593785, ,rpl-2; 0.56239756958
rheb-1; -0.253207597592, ,rpl-41; 0.9560437408
rhy-1; -1.82150974124, ,rpl-4; 0.75620778652
riok-2; -0.566422565923, ,rpl-5; 1.15908413733
riok-3; -0.228062213199, ,rpl-6; 0.259856819197
rnf-113; -0.277983070025, ,rpl-7; 0.519571609699
rnh-2; -0.532289973457, ,rpl-9; 0.231737442793
rnp-4; -0.253537539437, ,rpn-11; 0.384069442738
rnp-7; -0.472521083664, ,rpn-1; 0.26632117585
rnr-1; -0.472183107383, ,rpn-8; 0.276018159361
rnr-2; -0.253769658973, ,rps-10; 0.468342893908
rom-1; -0.909617414027, ,rps-11; 0.702495120059
rom-4; -0.896044801511, ,rps-14; 0.396437124727
rpa-1; -0.341885460919, ,rps-16; 1.44681117576
rpa-2; -0.284808020121, ,rps-19; 0.923214144384
rpb-2; -0.917980909497, ,rps-1; 0.555575942647
rpb-4; -0.200168482951, ,rps-20; 0.472231986374
rpb-6; -0.355558555814, ,rps-23; 0.303617619811
rpb-9; -0.561544738649, ,rps-24; 0.562250685777
rpl-11.1; -0.924219091687, ,rps-26; 0.743761944076
rpl-13; -0.431574940972, ,rps-27; 1.20634710783
rpl-19; -1.54587656859, ,rps-2; 0.557127188787
rpl-20; -0.238711928139, ,rps-3; 0.524080071494
rpl-24.2; -0.285589171693, ,rps-5; 1.10083666905
rpl-26; -0.357305639822, ,rps-7; 0.604592635976
rpl-30; -0.459248877043, ,rps-8; 0.219855520842
rpl-7A; -0.401947749603, ,rps-9; 0.738116312744
rpn-12; -0.390791550812, ,rpt-1; 0.391027328581
rpn-5; -0.44023871935, ,rpt-6; 0.61972159545
rps-15; -0.241409359791, ,rrn-3.1; 0.31717466482
rps-18; -0.395047091278, ,rskd-1; 0.260950704379
rps-25; -0.543814640164, ,rskn-1; 0.839185175368
rps-6; -0.873307219312, ,sac-1; 2.06828705638
rrbs-1; -0.260354746116, ,sams-3; 0.64546197549
rrf-1; -0.335719245986, ,sar-1; 0.840983113667
rrf-3; -1.74596050421, ,sars-1; 0.235630475425
rrn-2.1; -1.52841725069, ,sars-2; 0.406230343398
rsd-2; -0.674889296537, ,sax-1; 0.47533269232
rsd-3; -0.549187536176, ,sbds-1; 0.895446170263
rsd-6; -0.973622551733, ,scav-3; 0.951632166763
rsp-1; -0.325337814127, ,scd-1; 1.8812596708
rsp-2; -0.587336896228, ,scm-1; 1.33947817398
rsp-3; -0.358916184077, ,sco-1; 1.9943136144
rtel-1; -0.3376523927, ,scpl-1; 0.387072002669
ruvb-1; -0.932995271271, ,scpl-4; 0.310754642956
san-1; -0.74221880894, ,sdha-2; 1.50055467387
sap-49; -0.745414584733, ,sdhd-1; 0.636989226862
saps-1; -0.919578744741, ,sec-23; 1.11405043982
sas-6; -0.392610833201, ,sec-3; 0.385304105413
sax-3; -0.67227426026, ,sec-6; 0.243274058462
sax-7; -0.508485203215, ,sel-11; 1.25064037014
sca-1; -0.553185478181, ,sel-5; 0.525498795048
scc-1; -0.748362800344, ,set-14; 0.424228671881
scc-3; -0.203342418565, ,set-17; 0.218990556277
scp-1; -0.304197023145, ,set-24; 0.295508361255
scpl-2; -0.771464593597, ,set-32; 0.710127554124
sdha-1; -1.58646214291, ,set-3; 1.55612792686
sdn-1; -0.59467029544, ,seu-1; 0.716509119867
sdz-15; -9.45310790451, ,sfxn-1.5; 0.64358272249
sdz-1; -10.0797298498, ,sgt-1; 0.523720252795
sdz-21; -9.33169030943, ,skr-15; 0.246983917551
sdz-37; -6.79542152452, ,skr-16; 1.03584374254
sdz-8; -5.64718574561, ,smc-4; 0.404093532935
sea-1; -0.499669621709, ,smc-5; 0.39482256172
sec-12; -2.76672091973, ,smc-6; 0.852319358835
sec-24.2; -1.85369131859, ,smf-1; 1.77935461924
sec-5; -0.365008784139, ,smg-6; 0.451638085407
sec-8; -1.03876680869, ,smgl-1; 0.419522615373
sel-10; -0.289337468243, ,smi-1; 0.381596680082
sel-12; -0.483223462484, ,smr-1; 0.240892583156
sep-1; -0.364970262745, ,sms-1; 0.341137165615
set-15; -1.08489468623, ,smu-2; 0.22972409337
set-1; -0.509655892953, ,snap-29; 1.41836210514
set-22; -0.786894937811, ,snr-2; 0.268586258953
set-25; -1.09297276335, ,snr-3; 0.313651304772
set-2; -0.565539222077, ,snr-4; 0.61526360813
set-31; -0.324961067763, ,snr-5; 0.449267268844
sex-1; -2.05354101041, ,snx-6; 1.55791686588
sid-1; -1.42807631583, ,sop-3; 0.868180971535
sir-2.4; -0.337492118811, ,sor-1; 0.375412795005
skn-1; -0.249232895855, ,spas-1; 0.274025802962
skp-1; -0.327815943664, ,spd-3; 0.449027153025
skr-10; -6.1488488004, ,spdl-1; 2.40431334706
skr-13; -3.92111861513, ,spe-39; 0.964520636306
skr-14; -0.404969329461, ,spr-5; 1.12334029235
skr-7; -0.614025857583, ,spsb-2; 0.447310072465
skr-8; -9.20590284309, ,sptl-1; 0.317084441067
skr-9; -9.09443513873, ,sqd-1; 0.472490324354
sli-1; -0.365309903387, ,sqv-1; 4.75881650807
slr-2; -0.988813283164, ,sqv-3; 1.1700597357
slx-1; -0.46928911868, ,sqv-5; 0.691343803922
smc-3; -0.452936015621, ,sqv-8; 2.20539519152
smg-5; -1.13598413318, ,srgp-1; 0.33294126556
smg-7; -1.11766343625, ,stam-1; 0.738102647625
smk-1; -0.97297242742, ,stau-1; 0.493358040309
smn-1; -0.705656649474, ,stc-1; 0.575086555299
sms-2; -1.02628842953, ,stl-1; 0.657185349419
smu-1; -0.873674572925, ,such-1; 0.210251160242
sna-1; -0.996823685714, ,suf-1; 0.322440083374
sna-2; -0.282391541997, ,sup-26; 0.500163238931
snap-1; -0.218305416073, ,sur-5; 2.46325349897
snb-1; -0.229462731805, ,sur-7; 0.270028857314
snx-1; -0.722183222352, ,sym-4; 1.17630279829
spat-1; -0.544484768327, ,syp-4; 0.766435851501
spd-2; -0.686891693516, ,syx-18; 1.24502970302
spe-5; -2.53432109519, ,szy-4; 0.238185449462
spk-1; -0.270052380764, ,tac-1; 0.26366515958
spr-2; -0.662592291721, ,taf-11.2; 1.02094877185
spr-3; -1.49465025915, ,taf-11.3; 0.903809320325
spr-4; -0.226590405791, ,taf-7.2; 0.329683766745
spt-4; -1.02140788531, ,taf-8; 0.248521975278
spt-5; -1.47509327588, ,tag-144; 1.56843133128
sptl-3; -1.23852169085, ,tag-146; 0.733654138956
stdh-1; -0.220373400309, ,tag-165; 0.858190489438
sti-1; -0.371851373404, ,tag-172; 0.227725430429
stim-1; -1.05258613558, ,tag-179; 0.430022406633
stip-1; -0.865360736549, ,tag-184; 0.58365905774
sto-4; -0.326656596921, ,tag-189; 0.244483543367
str-148; -8.70978557505, ,tag-210; 0.246300920801
strd-1; -0.647435375483, ,tag-233; 0.543230346871
sup-17; -0.429472354212, ,tag-235; 0.433732504504
sur-2; -1.55074500047, ,tag-264; 2.72407714013
sur-6; -0.865742627794, ,tag-277; 0.729118364545
sut-1; -0.395358748638, ,tag-280; 0.855390088815
swan-1; -1.61750262551, ,tag-294; 0.341810546486
swan-2; -1.23552168164, ,tag-307; 0.237581494568
swd-2.2; -0.40227908019, ,tag-321; 0.334969581189
sym-3; -1.89550349411, ,tag-333; 0.87048045049
syn-16; -1.69171558188, ,tag-63; 0.20282876143
syp-3; -0.221433255269, ,tag-65; 0.508947311757
syx-17; -2.21002236381, ,tam-1; 0.798584481323
syx-3; -2.98741169727, ,tars-1; 0.310147544099
syx-5; -0.660406789913, ,tbc-12; 0.285589614601
syx-6; -0.582599352398, ,tbc-3; 0.304644506441
syx-7; -0.859837607949, ,tbc-9; 1.55079677263
szy-20; -0.316233858851, ,tbx-9; 0.632392305852
taf-11.1; -0.2438269655, ,tcl-2; 1.3739036548
taf-12; -0.396489422379, ,tdc-1; 1.71513266246
taf-3; -1.37422874175, ,tgt-2; 0.300747273162
taf-5; -0.424896506342, ,tiar-1; 0.601299278962
taf-6.1; -1.3271821165, ,tim-1; 0.230627139166
taf-7.1; -2.39928686926, ,tin-10; 0.671730927688
taf-9; -0.370104670712, ,tin-13; 0.782626969338
tag-123; -1.4324887152, ,tin-9.1; 1.53153358528
tag-135; -0.493014041703, ,tkt-1; 0.74362817892
tag-151; -0.304632235003, ,tmbi-4; 0.693174679419
tag-153; -0.871019721015, ,tomm-22; 1.66184938362
tag-173; -0.340638253793, ,tomm-40; 0.923214122816
tag-175; -0.58770468944, ,tomm-7; 1.308683394
tag-232; -1.04280049481, ,tpst-1; 0.252502486188
tag-242; -0.259878905822, ,trap-3; 0.763214535121
tag-257; -1.72066660525, ,trap-4; 0.441655140619
tag-261; -0.221448319345, ,tre-2; 1.18624223915
tag-276; -1.09506779669, ,tth-1; 0.833915749398
tag-304; -2.31110365597, ,tufm-1; 0.595627598748
tag-30; -0.763469341455, ,tufm-2; 0.79530555696
tag-315; -1.21044281002, ,tut-1; 1.05563394958
tag-322; -0.632894947711, ,ubc-12; 1.3374652083
tag-325; -0.737673193814, ,ubc-13; 0.465056104365
tag-342; -0.475670566385, ,ubc-16; 1.03174292833
tag-349; -0.461165835986, ,ubh-4; 0.638746672475
tag-52; -0.851351940424, ,ubl-1; 1.12570413601
tag-53; -2.15309360886, ,ubq-2; 0.270821139052
tag-93; -0.295606527126, ,ubxn-1; 1.09431399716
tbc-10; -0.762594078414, ,ubxn-2; 0.844651106042
tbc-1; -0.315253538946, ,ucr-1; 0.367882626198
tbc-2; -1.20756474089, ,ucr-2.1; 0.632831068605
tbg-1; -0.289574067879, ,uev-3; 0.428403395101
tbp-1; -0.441302044227, ,ufd-2; 0.496316165492
tbx-32; -9.59000225007, ,ugt-45; 0.809619359596
tbx-33; -0.385727410412, ,ugt-64; 0.748385703858
tbx-36; -1.45146215987, ,ugtp-1; 1.35826983846
tbx-40; -9.2988192279, ,ula-1; 1.03381610402
tdp-1; -0.371822748812, ,ulp-3; 1.71645466011
teg-4; -0.829902775827, ,ulp-4; 0.513780044118
tgt-1; -0.247173560207, ,unc-108; 0.747298952829
thk-1; -0.7068914263, ,unc-112; 1.88072627513
thoc-1; -0.222589755595, ,unc-16; 1.54670255674
thoc-3; -0.31051283573, ,unc-40; 0.555957905418
tlf-1; -0.287291298892, ,unc-59; 0.672673932735
tlk-1; -0.485928186631, ,unc-60; 0.350295535757
toe-1; -0.290823766457, ,unc-71; 0.232339201933
tol-1; -0.631739957435, ,unc-76; 1.62391601623
top-2; -0.595161632149, ,unc-84; 0.374911187864
tra-2; -0.575620260065, ,ung-1; 0.729529929231
tra-3; -0.28364770327, ,upp-1; 0.832688416213
tra-4; -0.860046813595, ,usp-46; 0.847863425506
tram-1; -0.369919278006, ,usp-48; 0.437548949355
trap-2; -0.295860017668, ,vab-1; 1.36923936194
trm-1; -1.04406159036, ,vab-8; 1.0203976201
tsfm-1; -0.343999855627, ,vars-1; 2.82524836321
tsp-12; -0.501221750911, ,vars-2; 0.605104756443
ttll-12; -0.228307703994, ,vem-1; 0.929419669539
ttll-5; -0.893333017783, ,vha-11; 0.66613636419
ttr-50; -0.476692459894, ,vha-12; 0.550204150329
ttr-53; -0.613963961749, ,vha-13; 0.38732382941
ttx-7; -1.18461441302, ,vha-14; 0.852585657737
ubc-6; -0.972162770846, ,vha-15; 0.433201746378
ubh-3; -0.782771622711, ,vha-16; 0.416187397044
ubq-1; -0.22484631838, ,vha-17; 0.279025441332
ucp-4; -0.411443809836, ,vha-18; 0.420270585189
uev-1; -0.437268244254, ,vha-2; 0.394487608288
ufd-1; -0.35438948217, ,vha-7; 1.87896381498
ufd-3; -0.526439348988, ,vha-9; 0.633514236534
