Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
nfya-2; -0.309687603118,oma-1; -0.156939191506,him-10; 0.385510291091
ngp-1; -0.38942298669,ooc-5; -0.120956969754,him-14; 1.47530466218
nhr-100; -0.498531024982,orc-2; -0.0799502488908,him-19; 0.447403316465
nhr-10; -1.38666742572,ostb-1; -0.0282883467911,him-3; 0.310997849771
nhr-12; -0.824071239371,ostd-1; 0.164115673128,him-6; 1.06439876181
nhr-138; -0.846131643128,paa-1; -0.125171966197,hint-1; 0.424481426631
nhr-23; -0.305145839429,pab-1; 0.101842643958,hip-1; 0.620234909072
nhr-34; -0.266816928196,pabp-2; -0.00697093834377,hipr-1; 1.32220005341
nhr-49; -0.542881932936,pak-1; 0.0869395792392,his-60; 0.540669009105
nhr-61; -0.733929002621,pak-2; -0.0798354547171,his-61; 0.432545099959
nhr-84; -3.03930319657,pal-1; -0.0889478658561,his-62; 0.890164678643
nipa-1; -0.459716294933,paqr-1; 0.123515998545,his-64; 0.614095689992
nol-1; -0.886849238107,par-2; -0.0967712474634,his-68; 0.486439853856
npp-11; -0.222624743801,par-6; -0.0558932944537,his-74; 0.228650875418
npp-13; -0.531093838576,pas-7; -0.161198312559,hke-4.1; 0.62166605578
npp-14; -0.499640124885,patr-1; -0.142376416939,hke-4.2; 0.247539541317
npp-17; -0.284589898959,pbs-1; 0.136968105186,hmg-1.1; 0.250151194289
npp-19; -0.344935931279,pbs-2; -0.00976004462456,hmg-1.2; 0.293350390232
npp-1; -0.622402437423,pbs-4; 0.0432492159329,hmg-12; 0.545552866254
npp-20; -0.516186546833,pbs-5; -0.127927898849,hpl-2; 0.339121030885
npp-2; -0.692836885847,pbs-6; 0.101659590238,hpr-17; 0.495712862105
npp-3; -0.4309638135,pbs-7; 0.0736687737952,hpr-9; 1.62812160649
npp-4; -0.519114457874,pcaf-1; 0.00993744304659,hrp-1; 0.469686554533
npp-5; -0.56304983042,pccb-1; 0.172525735724,hrp-2; 0.67006924398
npp-6; -0.298175919098,pch-2; 0.110184675925,hsp-1; 0.452740991364
nra-4; -1.19406910442,pcn-1; -0.00633890143297,hsp-60; 0.542327166869
nrde-3; -0.454597349567,pct-1; -0.145862330401,hsp-6; 0.31984658784
nst-1; -0.205156798293,pdi-1; 0.185365847439,hst-6; 0.991808767031
nsy-7; -0.302307281248,pdi-2; 0.0357461388212,htp-1; 0.29986752441
nth-1; -1.26410802215,pdi-3; -0.115778154276,htp-3; 0.453612005588
ntl-4; -0.901544383479,pdr-1; 0.170505737833,hum-1; 0.498095300015
nucb-1; -0.553558422899,pen-2; -0.0644436797893,hus-1; 0.958524780376
nud-2; -0.301021000953,pes-9; -0.0740400515459,hut-1; 0.230375236871
nuo-1; -0.475119500525,pfd-3; 0.177303477767,hyls-1; 0.390923505944
nuo-6; -0.334598366919,pfd-4; -0.0803582471348,icd-1; 0.413414457109
nxf-2; -0.367016817153,pfd-5; 0.128771480512,icl-1; 0.365452952706
ocrl-1; -0.342045766571,pfd-6; 0.112499574492,idh-1; 0.351632221445
ogt-1; -0.285428313942,pgs-1; 0.125767478399,ife-4; 1.54021606852
ooc-3; -0.230226268399,pif-1; -0.15965836727,iff-1; 0.449848594146
orai-1; -0.342130004049,pig-1; -0.168896450955,ile-2; 0.334910247455
otub-1; -0.262104848025,pir-1; 0.0412607522916,ina-1; 0.762337886256
pac-1; -0.37599149344,polh-1; 0.0133726342096,inx-11; 0.2816960061
pap-1; -0.261693609531,pos-1; 0.196711957467,inx-12; 0.260642502043
paqr-2; -0.743430093322,pot-2; 0.169530969001,inx-7; 0.244537028571
par-3; -0.295006196645,pph-4.1; -0.0339300075585,isp-1; 0.395090353205
pash-1; -0.751768909584,pph-4.2; 0.0165152650646,ivd-1; 0.376857942062
pat-3; -0.648252219734,pph-5; 0.0939152670777,jmjd-2; 0.376671469777
pbrm-1; -0.339464560163,ppk-2; -0.169918673288,jtr-1; 0.337641542491
pcbd-1; -0.597106716974,pps-1; 0.0314855617811,kbp-1; 0.266704905989
pcs-1; -0.430756041794,pqn-21; 0.187178398764,kbp-4; 0.348291728169
pde-2; -0.939287693099,pqn-45; 0.0692994382419,kbp-5; 0.45996767217
pdhk-2; -0.316935058581,pqn-51; 0.108967832674,kel-3; 0.398710547255
pdk-1; -0.200639641384,pqn-52; -0.0982070893262,klp-15; 0.390040845582
pdp-1; -0.256994178314,pqn-65; -0.0326640482203,klp-7; 0.221661173398
pfn-2; -0.396020670106,pqn-82; 0.148620473044,knl-3; 0.380221270805
pgl-2; -0.607842870085,prg-1; 0.0576705150411,kup-1; 0.317104455661
phip-1; -0.392954990051,pri-1; -0.0297983206266,lact-3; 0.600893365956
pho-5; -0.86315197869,pri-2; 0.199595239409,laf-1; 1.04831903388
pisy-1; -1.0783325904,prmt-3; -0.0448044919984,lap-2; 0.361644903001
pkc-3; -0.468040397467,prom-1; -0.0186513898229,larp-1; 0.203231544474
pkn-1; -0.561100980941,prp-8; -0.101864642399,lars-1; 0.242752702672
pld-1; -0.28038407396,prpf-4; -0.141406977107,lars-2; 1.13673136868
plk-1; -0.430648535198,psa-4; 0.0190013830762,lbp-9; 1.77234802048
plst-1; -0.677895978243,psd-1; -0.017086831288,let-413; 0.284036699115
pme-2; -0.359346545935,psf-1; -0.00985069652431,let-49; 0.402714759136
pme-3; -0.559347728167,psr-1; -0.0467723039931,let-711; 0.224002278627
pmp-3; -1.26159189468,pssy-2; 0.0588988114927,let-716; 0.241395162709
pmr-1; -0.431327190803,puf-11; -0.0234511490727,let-767; 0.318598637662
pnk-1; -0.273703111667,puf-6; -0.0289216409349,lgg-2; 0.312168469153
pot-1; -1.70692408687,puf-8; -0.0725795935383,lgg-3; 0.654046669993
ppfr-1; -0.94633534433,pup-3; -0.0194722276278,lin-23; 0.971527241318
ppfr-2; -0.213406282739,pyk-1; -0.161405002914,lin-24; 0.372848020076
ppk-1; -0.88838068947,pyr-1; 0.0401044636836,lin-56; 0.843162918097
pptr-1; -1.0334734337,rab-10; 0.134191756517,lin-5; 0.35965349083
pptr-2; -0.502840284246,rab-11.1; -0.0394236073701,lin-8; 0.8760843936
pqe-1; -0.217118823423,rab-30; 0.136881463875,lip-1; 0.932867214732
pqn-27; -0.443759061924,rab-35; -0.093493268556,lpd-2; 1.0073696916
pqn-34; -1.01394497066,rabn-5; -0.0395944594809,lpd-5; 0.703524875396
pqn-53; -0.411958475595,rad-23; -0.0534308279917,lpd-6; 0.501713187238
pqn-83; -1.37160435862,rad-50; -0.115620817794,lpd-9; 1.12342475081
pqn-87; -0.339087745011,rad-51; -0.184354531528,lpin-1; 0.678939228039
prmt-2; -1.09275616394,ragc-1; -0.0639158021988,lpl-1; 0.560753539986
prmt-5; -0.570938492001,ran-1; -0.0287485112114,lsd-1; 0.325321497537
pro-2; -0.50610325344,ran-2; -0.106707445059,lsl-1; 0.558191497397
prp-17; -0.364504729248,ran-4; 0.0573922471161,lsm-1; 0.796466331667
prp-21; -0.225211734845,rba-1; 0.0565421101839,lsm-6; 0.404089275819
pssy-1; -0.818825064948,rbg-3; 0.0556807653004,lsm-7; 0.83216784818
pst-2; -0.637627682712,rcq-5; -0.0255405727353,lsm-8; 0.880249679781
ptp-2; -0.30119008011,rfc-3; 0.197919191479,lst-4; 0.403801862305
puf-9; -0.357252517919,rgs-11; 0.0767329101854,lsy-12; 0.269255018576
qns-1; -0.425421916277,rgs-5; 0.12131832475,mai-2; 1.12180523147
rab-33; -1.32458221761,rgs-9; 0.141254468628,map-2; 0.274454211042
rabs-5; -0.456297626575,rha-2; 0.182171458122,mars-1; 0.782511021684
rad-26; -0.377022858742,rheb-1; -0.171652953083,mboa-2; 0.212943905216
raga-1; -0.275342678129,rib-1; 0.0343196617035,mboa-7; 0.363408519827
ral-1; -0.362635116302,riok-1; -0.0031505396352,mce-1; 0.360485201977
ran-5; -0.409241515801,riok-2; 0.114038172293,mdh-1; 0.978180634666
rap-1; -0.857166451211,rme-6; 0.198637716639,mdt-1.2; 2.17399485316
rars-2; -0.30230986741,rnf-1; 0.030724452462,mdt-31; 1.75257596477
rbg-2; -0.664114292182,rnf-5; 0.146299024416,mdt-4; 0.371038517552
rbr-2; -0.421948477239,rnp-1; 0.0498733069538,mdt-6; 0.381523079628
rbx-2; -0.33722435453,rnp-4; 0.154585965027,mdt-8; 0.232919775249
rde-1; -0.57081379566,rnp-5; 0.0729406987485,mecr-1; 0.227835784673
rde-2; -0.717897020476,rnr-1; 0.0901581737781,mei-2; 0.297182885886
ref-1; -1.099972987,rnr-2; -0.138495994193,mel-32; 0.277597021261
repo-1; -0.400619048485,rom-4; -0.123152482624,mel-47; 0.252902952309
retr-1; -0.506048126086,rom-5; 0.0495955499029,memb-2; 0.339042853837
rfc-1; -0.286675184309,rop-1; 0.000403294375787,mff-2; 0.310140947685
rfc-2; -0.368532731308,rpa-2; -0.0039206340315,mif-3; 0.398276095311
rfc-4; -0.308227719589,rpb-12; 0.0445884905308,mlh-1; 0.776774826244
rfp-1; -0.681792728757,rpb-3; 0.0725004679875,mmab-1; 0.386261445736
rgr-1; -0.420335146828,rpb-4; -0.195371955932,moag-4; 0.791062262619
rgs-7; -0.32041488883,rpb-5; -0.148785253777,mog-3; 0.3122742004
rha-1; -0.971295503216,rpb-6; -0.00145471045291,mom-1; 0.686536641239
ric-8; -0.678810342807,rpb-7; 0.0493586976091,mom-2; 0.205062784703
rict-1; -0.372251688393,rpb-9; -0.0776945116621,moma-1; 0.660695155963
rig-4; -0.722985367991,rpc-1; -0.0975481556357,mop-25.1; 0.600013115376
riok-3; -0.678587776878,rpl-2; 0.124409537389,mppb-1; 0.279265283318
rnh-2; -0.506038121202,rpn-10; -0.0292118587244,mrp-4; 0.403843061803
rnp-6; -0.329041967253,rpn-11; -0.00106037116975,mrt-1; 0.594267177652
rnp-7; -0.703658709085,rpn-12; 0.0128035660676,msh-5; 0.477114467923
rnp-8; -0.341016235971,rpn-2; -0.0528118908585,msh-6; 0.408914500937
rod-1; -0.783886766757,rpn-3; 0.099430138768,mtss-1; 0.856390855865
rom-1; -0.748222872779,rpn-5; 0.00978281810244,mtx-1; 0.516322073883
rpb-2; -0.394397702713,rpn-6.1; 0.126618301786,mus-81; 0.552012827537
rpia-1; -0.370402345102,rpn-9; -0.0659831326418,mxl-1; 0.328909202638
rpl-26; -0.555494905976,rps-13; 0.170788959655,mxl-2; 0.208214861044
rpn-7; -0.250458892133,rps-19; -0.00323374477066,mys-4; 0.803733237856
rpt-2; -0.202230148671,rpt-3; 0.0614000381673,nars-1; 0.458440535564
rsa-2; -0.528470815943,rpt-4; 0.168404346382,nduf-2.2; 0.646193921005
rsd-2; -0.48405002576,rpt-5; 0.123790089605,nduf-5; 0.283994560551
rsd-6; -0.314613773622,rrf-1; -0.174035431523,nduf-6; 0.786628244702
rskd-1; -0.873466553147,rsa-1; 0.108296548683,nduf-7; 0.498512003222
rsp-1; -0.350693369386,rsd-3; 0.0859756050713,ndx-6; 1.0538050466
sams-4; -0.283405322798,rsp-2; 0.106122244729,ndx-7; 0.582583322928
sand-1; -0.219429036031,rsp-3; -0.172105382087,ned-8; 1.0619277179
saps-1; -0.474677827426,rsp-4; 0.107732339982,nex-1; 1.18921183419
sars-2; -1.08418345187,rsp-5; 0.175046211847,nhr-13; 0.304403569261
sav-1; -0.421299318604,rsp-6; 0.0660278194119,nhr-20; 0.411852097146
sax-1; -0.294326218819,ruvb-1; -0.117469379418,nhr-21; 2.24413117987
sax-3; -0.216878794179,sams-3; -0.0493366247856,nhr-22; 0.23733853548
sax-7; -0.621824137643,san-1; 0.124884465744,nhr-256; 0.704383722521
scav-3; -0.225189093981,sas-4; 0.0359636270642,nhr-2; 0.606101333898
scc-3; -0.253713631507,sas-6; -0.0981163959691,nhr-47; 0.661427738113
scm-1; -2.82582979374,sca-1; -0.114864953334,nhr-71; 0.258627595227
scpl-1; -0.655611288444,scc-1; -0.17321843127,nhr-78; 0.563507283999
scpl-2; -0.672980889633,sco-1; 0.016322422653,nhr-86; 0.63186528127
sdn-1; -0.471274464812,scp-1; -0.122704832005,nhr-95; 0.617298946181
sdz-37; -1.46398944889,sdhd-1; 0.176273462188,nkb-1; 2.47304347223
sec-12; -0.428446498502,sel-10; 0.0509959974147,nkcc-1; 0.525015370752
sec-20; -0.671747120223,sel-11; -0.0405676227317,nlp-36; 0.871809509653
sec-22; -1.07551982187,sel-9; -0.0193325199232,nmt-1; 0.299535652548
sec-23; -0.200488485668,set-22; -0.151290261794,nol-10; 0.358594412087
sec-24.2; -1.11514034928,set-24; -0.0624408028869,nol-9; 0.823563237802
sec-3; -1.69782459378,set-31; -0.073164861607,nos-2; 0.254825014281
sec-5; -0.256440651335,seu-1; -0.0911616180444,npl-4.1; 0.444779458191
sec-8; -1.18946499651,sgo-1; 0.179853496819,npl-4.2; 0.55785354816
secs-1; -3.35829229338,sgt-1; 0.0965463194511,npp-16; 0.352529667595
sel-1; -0.371453284173,sid-1; -0.11298471939,npp-7; 0.459648401491
selb-1; -1.3155009249,sig-7; -0.0277005237638,nra-2; 0.259377803627
sem-5; -0.383122689728,sir-2.1; -0.119521746675,nra-3; 0.319309907006
sep-1; -0.819295216084,skn-1; 0.167666175001,nrd-1; 0.351461358469
set-14; -0.255770213162,skp-1; 0.196100164279,ntl-2; 0.315298680091
set-17; -0.272319719002,skpt-1; -0.0446566587244,nud-1; 0.635057372635
set-1; -0.342492428238,skr-14; 0.0969251214715,num-1; 0.247898471901
set-21; -0.317695838746,skr-17; 0.133659501638,nuo-2; 0.21352208211
set-2; -0.446918112615,skr-7; 0.13585335608,obr-3; 0.58230443829
set-3; -0.579674252081,sli-1; -0.0518226529051,odr-4; 0.291233890689
set-4; -0.251207556188,smc-3; 0.148697544091,oma-2; 0.383708325598
sfxn-1.5; -0.330822297729,smc-4; 0.145220230589,oxi-1; 0.467685242434
sir-2.4; -0.211973893139,smc-5; -0.198963790716,oxy-4; 0.788185108481
skr-16; -1.42630240235,smgl-2; -0.0998124303622,pam-1; 0.20650046037
smg-3; -0.495899150707,smo-1; -0.00209881476612,par-5; 0.716809086321
smg-4; -0.90901848002,sms-2; 0.0177349170844,pars-1; 0.845928870746
smg-6; -0.360574960343,smu-2; 0.0643378315115,pars-2; 0.666917835365
smg-7; -0.837535920953,sna-1; 0.102031576501,pas-1; 0.333869750211
smk-1; -0.448838277415,snap-1; 0.0888129315223,pas-2; 0.235698160064
smn-1; -0.287893916199,snb-1; -0.131792551062,pas-3; 0.508293327633
smp-1; -1.71247312218,sod-1; 0.0187052147997,pas-4; 0.682521252681
smu-1; -0.296979133938,sod-2; 0.190858180877,pas-5; 0.397262315354
sna-2; -0.312630917716,sor-1; -0.121209137734,pas-6; 0.395862905235
snf-1; -0.599604221114,spas-1; 0.00572515369029,pat-4; 2.18792130752
snfc-5; -0.228897723355,spat-1; 0.196266505089,pat-6; 0.208639260763
snx-1; -1.20870724263,spat-2; 0.193358080848,pbs-3; 0.290638491469
sop-3; -0.848722084009,spd-2; -0.0877901097394,pcca-1; 0.615950725828
sor-3; -1.44482600205,spk-1; -0.0311111234704,pcm-1; 0.21819785127
spat-3; -0.463842352149,spn-4; 0.0150090568667,pdcd-2; 0.494631641648
spd-5; -0.309981555097,spr-2; -0.0418299942803,pek-1; 0.51353646815
spe-5; -1.55355992966,spr-5; 0.0127838114925,pfd-1; 1.11896316751
spr-1; -0.895178218002,spsb-1; -0.0286161277452,pfd-2; 0.607188345378
spr-4; -0.785040936776,spt-4; 0.109051020345,pfn-1; 0.579845728736
sqrd-1; -4.357709163,spt-5; -0.118213760462,pfs-2; 0.298932107421
stim-1; -0.699284734339,sptl-3; -0.0784008562295,pgam-5; 0.288413578233
strd-1; -0.30981577612,sqd-1; 0.0667224121717,pgk-1; 0.626184364105
sun-1; -0.298492374307,sqv-7; -0.0189357633384,pgl-1; 0.382253131948
sup-17; -0.541001521645,srgp-1; 0.0530833713415,pgl-3; 1.08802282113
sup-26; -0.242420341631,srp-7; -0.068524194485,phb-1; 0.75739018811
sur-2; -0.513862938165,ssup-72; -0.0441001963369,phb-2; 0.367414408799
sur-6; -0.378554017716,stam-1; 0.00664145854346,pie-1; 0.470619510379
sur-7; -0.57400775986,stau-1; 0.147882609019,pink-1; 0.325205877236
swan-1; -0.635294068913,stl-1; -0.123007439502,plc-4; 1.60114689361
swan-2; -0.226185295581,sto-4; 0.0212431380774,plk-2; 0.68804004982
swd-2.1; -0.581714788251,such-1; -0.125098679711,plp-1; 0.245495021469
sym-4; -0.817147731489,suf-1; -0.189149568805,pme-1; 0.481004433641
symk-1; -0.358535459852,swd-2.2; 0.164007551937,pmk-1; 1.25607227902
syn-16; -0.203947544288,syp-1; 0.1275122801,pms-2; 0.230547797065
sys-1; -0.231875633853,syp-2; 0.171552195479,pod-1; 0.300084705544
syx-17; -0.241296416785,syp-4; 0.157363002354,pole-2; 0.318689821743
syx-3; -0.621872004565,syx-6; 0.188860155135,polk-1; 0.219944824879
syx-4; -0.295901139773,szy-20; 0.10436415633,ppgn-1; 0.562715102458
syx-5; -0.329851851273,taf-11.2; -0.115564374401,pph-6; 0.241263527979
syx-7; -0.5773493912,taf-11.3; -0.12148378785,ppp-1; 0.271150076962
tac-1; -0.306113046793,taf-3; -0.114412121457,pqbp-1.1; 0.801927945561
taf-10; -0.355802327937,taf-4; 0.181101840907,pqn-59; 0.387310309096
taf-11.1; -0.295875720558,taf-5; -0.0380111897421,pqn-70; 0.376013675083
taf-12; -0.271080986637,taf-8; -0.144826941773,praf-3; 0.260213758465
taf-1; -0.950476863678,tag-123; -0.172569512628,prdx-2; 0.336903704832
taf-7.1; -1.4704439021,tag-135; 0.0236777153537,prdx-3; 0.257158498653
tag-115; -0.446748756699,tag-143; -0.0250989342581,prmt-1; 0.391799978092
tag-131; -0.879774876606,tag-153; -0.120944378692,pro-1; 1.6477850604
tag-144; -0.203692249312,tag-175; 0.0957327030897,prp-4; 0.735735587277
tag-146; -0.379097928623,tag-182; 0.0666325711449,prx-14; 0.567348215739
tag-172; -0.666057176626,tag-210; 0.116460915262,prx-19; 0.23290843082
tag-173; -0.258404243894,tag-233; 0.18098690249,pst-1; 0.478786273711
tag-179; -0.272455105966,tag-256; -0.115537164859,ptc-1; 0.487653856357
tag-214; -0.58533078748,tag-261; -0.145565419444,ptr-2; 0.216713717097
tag-229; -0.451398801722,tag-264; 0.0464405095242,puf-12; 0.944516013601
tag-231; -0.469989973042,tag-296; -0.0927197974552,puf-3; 0.517277318778
tag-232; -0.23577261071,tag-298; -0.0543101892312,puf-5; 0.363435595941
tag-235; -0.606604335501,tag-30; 0.0198812533977,puf-7; 0.246286779847
tag-246; -0.4485484685,tag-320; -0.0730098226957,pup-2; 0.305661311001
tag-253; -1.04677689495,tag-321; -0.122503855416,pus-1; 0.285786710415
tag-262; -0.546773510986,tag-333; 0.12744170765,pyc-1; 1.56405163573
tag-276; -0.878792258664,tag-340; 0.0416304879618,pyp-1; 0.594183457002
tag-294; -0.245405599575,tag-342; -0.16730692062,pzf-1; 0.688428036572
tag-307; -0.535570448296,tag-345; 0.161415792437,qars-1; 0.51997701461
tag-315; -0.463357422662,tag-353; -0.0255728081537,rab-14; 0.345416687158
tag-325; -1.11817574744,tag-77; 0.075243946504,rab-18; 1.21265216006
tag-335; -0.368963278843,tag-93; 0.171381453852,rab-1; 0.455019981408
tag-65; -0.272650876907,tam-1; -0.0827433921224,rab-21; 0.581713862275
tag-72; -1.31670730572,tars-1; 0.044854333436,rab-5; 1.02832844127
tat-1; -0.584839624691,tba-1; 0.148586774785,rab-6.1; 0.693796581743
tat-5; -0.486723453052,tbb-2; 0.190994183841,rab-6.2; 1.03371144397
tbc-12; -0.311016026421,tbc-9; -0.0924702712601,rab-8; 0.556206976906
tbc-1; -0.414794243777,tdp-1; -0.0708136402167,rack-1; 0.478273674508
tbg-1; -0.209287290019,teg-4; -0.0816963744488,rad-54; 0.539328304382
tbx-36; -0.20692467585,ten-1; -0.140710669639,ran-3; 0.413587496886
tgt-1; -0.620759232224,tgt-2; 0.153047292224,rap-2; 0.342462694568
thk-1; -0.479514235923,thoc-2; 0.0993611785267,rars-1; 0.229308222522
tim-1; -0.267707274373,thoc-3; -0.120565310218,rbd-1; 0.478311980682
tlf-1; -0.611674224689,tmbi-4; 0.139197113221,rbg-1; 0.508358202646
tlk-1; -0.524122658525,toca-2; 0.0738918619709,rbx-1; 0.421206606678
tlp-1; -0.987663494757,toe-2; 0.0223150698681,rde-4; 0.521352194319
toc-1; -0.911608862145,tol-1; 0.0999552069091,rec-8; 0.490964201335
top-1; -0.353898265476,tomm-40; 0.1390827324,rer-1; 0.842655693045
tpk-1; -1.16182565612,top-2; -0.0829227468504,ret-1; 0.216013574627
tra-3; -0.306881358319,tpi-1; -0.122857564132,rfl-1; 0.216309477033
tra-4; -0.345036991221,tpxl-1; -0.132904100281,rhi-1; 0.545382074778
trap-2; -0.216844129319,tra-2; -0.0781675542522,rhy-1; 0.364735204552
trxr-2; -1.02812188051,tram-1; -0.114721606707,ril-1; 0.417125506002
tsfm-1; -0.610860851658,tre-1; -0.16417873819,ril-2; 0.531077382972
tsp-12; -0.596860677552,trm-1; -0.0621047396847,rla-0; 0.444238820004
tsp-21; -1.84639743029,trt-1; 0.120839810067,rla-1; 1.00358252253
tsr-1; -0.500891243566,ttyh-1; 0.159625974832,rla-2; 1.05529498538
tth-1; -0.980483376673,tufm-1; -0.000389741035532,rlbp-1; 0.483686681985
ttll-12; -0.564889009597,uba-1; -0.109962121845,rmd-1; 0.241521077554
ttll-4; -0.526469601856,ubc-12; -0.136542115773,rmd-2; 0.396076332132
ttr-50; -0.347817463875,ubc-13; -0.0416696531464,rme-1; 1.02029480321
ttr-53; -0.407930339127,ubc-20; -0.175635413642,rme-2; 1.0738905497
ttx-7; -0.555868004162,ubc-25; -0.193169438293,rme-4; 1.52464332106
tut-2; -0.363990340388,ubc-6; 0.101030909968,rnf-113; 0.714420562622
uaf-1; -0.49358564323,ubq-1; 0.031162960603,rnf-121; 0.876148650747
ubc-16; -0.311611599675,ubxn-4; 0.156597357542,rnh-1.0; 0.497673728175
ubc-7; -0.458909706013,ucr-1; 0.178629457097,rnp-2; 0.213354509609
ubc-9; -0.292111286045,ucr-2.1; -0.156298164933,rnp-3; 0.272093246453
ubh-2; -0.245895782498,ucr-2.3; 0.112884688303,rpa-1; 0.233810679811
ubxn-6; -0.249673723033,ufd-1; -0.150440427445,rpb-10; 1.23398497168
uda-1; -0.444981888397,ufd-3; 0.00891781876417,rpb-11; 0.784384319135
uev-3; -1.252440636,ulp-1; -0.030215555532,rpb-8; 0.373518963765
ugt-28; -0.303875318534,ulp-4; 0.0659179348657,rpl-10; 0.806199679141
ugt-45; -0.476642905193,unc-101; 0.179253069388,rpl-11.1; 1.01027037661
ugt-58; -1.58554737568,unc-108; 0.0716779993619,rpl-12; 0.245334971421
ugt-64; -0.982681574228,unc-119; -0.0965065141088,rpl-13; 1.18858878278
ula-1; -0.356173903612,unc-14; -0.121243047163,rpl-15; 0.925982248686
ulp-2; -0.431494586092,unc-16; 0.137071124597,rpl-16; 0.662767999579
unc-116; -0.534759172644,unc-37; 0.109881226328,rpl-17; 0.902756795597
unc-26; -0.398276210987,unc-57; -0.0372181533537,rpl-18; 0.312692840277
unc-50; -0.43493886651,unc-59; -0.0410490038886,rpl-19; 0.67239394018
unc-5; -3.2134574594,unc-61; 0.151179336988,rpl-1; 0.854492566857
unc-62; -0.259920685954,unc-69; 0.104944899018,rpl-20; 0.338615186373
unc-76; -0.298145573529,unc-85; 0.198393543079,rpl-23; 1.36642262698
vet-2; -0.911777947101,unc-97; -0.127814723014,rpl-24.1; 1.0188294815
vha-10; -0.552694274445,upp-1; 0.0863219933213,rpl-24.2; 1.27598936084
vha-11; -0.518864185438,uri-1; 0.0268798572687,rpl-25.2; 0.491599173733
vha-15; -0.365920780113,use-1; 0.148659582152,rpl-27; 0.920073371227
vha-16; -0.63048923248,usp-14; -0.0752589917356,rpl-28; 1.46939842876
vha-19; -0.557332203768,usp-33; -0.0485441348513,rpl-29; 1.17458413269
vps-26; -0.257442025284,usp-46; -0.163118359152,rpl-30; 2.0266805933
wapl-1; -0.22178188698,usp-48; -0.0696968669442,rpl-31; 1.40436917647
wdfy-2; -0.377952827847,vbh-1; -0.127453176624,rpl-32; 1.26593915281
wdr-23; -0.438792483445,vha-13; 0.128927267621,rpl-33; 0.200871145967
wdr-5.3; -0.749109163632,vha-18; -0.163533039679,rpl-35; 0.823851690849
wee-1.3; -0.249092186067,vha-1; 0.191648767727,rpl-36; 1.25566437093
wrm-1; -1.02222948836,vha-2; 0.137432096574,rpl-38; 1.46055584278
wts-1; -0.477512157554,vha-8; -0.00383070651677,rpl-3; 0.759881028565
wwp-1; -0.605921848931,viln-1; -0.0932717285023,rpl-4; 0.286737682142
xbx-6; -0.467183845483,vps-18; -0.0421449690226,rpl-5; 0.315884038175
xpo-1; -0.385215558646,vps-22; -0.129081503127,rpl-6; 1.36426392802
xpo-3; -0.43553726705,vps-25; -0.0576785297837,rpl-7; 0.543091875288
yif-1; -0.636510140423,vps-28; 0.168164880065,rpl-7A; 0.376744030594
ykt-6; -0.858135516389,vps-29; 0.0253427531716,rpl-9; 0.796015255088
zfp-2; -0.385081589769,vps-2; -0.0654318886693,rpn-1; 0.406037267081
zim-2; -0.772436494091,vps-39; -0.0479628578543,rpn-8; 0.44534045021
zip-4; -0.278863215592,vps-45; 0.0232742508394,rps-0; 1.63423489285
ztf-15; -0.379785479757,vps-51; -0.0482876281618,rps-10; 1.04832910498
ztf-17; -1.11866310795,vps-53; 0.115876986177,rps-12; 1.27482675904
ztf-4; -0.459256854039,wars-2; 0.0731995409679,rps-14; 1.31182809111
zyg-1; -0.274314294658,wdr-5; -0.138888754319,rps-15; 1.44194718135
 ,wht-2; 0.18231177714,rps-17; 1.02891570085
 ,wht-7; -0.150353434812,rps-18; 0.740748140883
 ,wnk-1; 0.0236370763273,rps-1; 0.455507322
 ,wsp-1; 0.179530610142,rps-20; 0.34998812386
 ,xbp-1; 0.0517293622454,rps-23; 0.654684403823
 ,xnp-1; 0.130000308528,rps-24; 0.975668262763
 ,xpc-1; -0.0136646690005,rps-25; 0.311777421255
 ,xpg-1; -0.00341383571642,rps-26; 0.23682882071
 ,xpo-2; 0.148493829995,rps-29; 0.932337166581
 ,ymel-1; 0.0136676494936,rps-2; 0.356922845885
 ,zen-4; 0.0939292500806,rps-30; 1.54340903101
 ,zer-1; -0.0740087542421,rps-3; 0.810316664831
 ,zfp-1; 0.0867242421071,rps-4; 0.467609152191
 ,zfp-3; -0.114681991806,rps-5; 0.815735680636
 ,zhp-3; -0.145704456238,rps-7; 1.44158006365
 ,zif-1; -0.045487077289,rps-8; 0.424247956632
 ,zim-1; 0.119738998981,rps-9; 0.695281640825
 ,zim-3; 0.131250055941,rpt-1; 0.225269121915
 ,ztf-18; 0.0384581459964,rpt-6; 0.640069437299
 ,ztf-23; -0.170058789418,rrbs-1; 0.271520205942
 ,ztf-25; 0.149403304706,rrf-3; 0.499297674869
 ,ztf-3; -0.0744863281644,rrn-3.1; 0.77045371412
 ,ztf-7; 0.125371879813,rskn-1; 1.07222881706
 ,ztf-8; -0.181355585964,rsp-8; 0.248568953611
 ,ztf-9; 0.0393113295965,rtel-1; 0.373941043287
 ,zwl-1; -0.156086613021,ruvb-2; 0.236163736082
 ,zyg-11; 0.0774682337718,sac-1; 1.09214701918
 ,zyg-12; -0.0951037023607,sap-49; 0.332631651317
 , ,sar-1; 0.65202001107
 , ,sars-1; 0.395656972705
 , ,sas-5; 0.296761624141
