Left Cell Higher; logFC,Same Level; logFC,Right Cell Higher; logFC, ,Criteria:, p = N/A, medRPKM = 25.0, logFC Threshold = 0.2
unc-112; -0.763061908085, ,rbx-2; 0.648809857078
unc-32; -2.07543921106, ,rcq-5; 1.58506051295
unc-37; -0.656688132034, ,rde-4; 1.98239209065
ung-1; -2.03557266356, ,repo-1; 0.839330175402
use-1; -0.38033043712, ,rer-1; 1.37865565423
vet-1; -7.08496682542, ,ret-1; 0.982866954269
vet-2; -4.64643948404, ,rgs-11; 1.20332743181
vha-11; -0.52890771896, ,rgs-9; 1.13641832678
vha-12; -0.310366910833, ,rheb-1; 1.82498959624
vha-15; -1.78124644958, ,rhi-1; 2.60226493218
vha-17; -0.674801334277, ,rho-1; 2.80372325666
vps-22; -1.05727432044, ,ric-8; 0.692048509098
vps-26; -1.88978313389, ,rla-0; 0.405945747149
vps-28; -0.605280196015, ,rla-1; 1.08513892309
vps-29; -0.395938676659, ,rmd-2; 1.25068778109
vps-39; -0.866573714451, ,rme-1; 2.36693282348
vps-53; -3.8823882465, ,rnf-121; 2.3237889502
wdr-5.3; -1.89694939169, ,rnf-5; 1.48616134823
wdr-5; -0.213347542032, ,rnh-2; 1.58275056962
wee-1.3; -0.455434287416, ,rnp-1; 0.588053990449
wht-7; -0.72082069148, ,rnp-2; 0.880935953543
wrm-1; -2.06803839181, ,rnp-3; 0.363598561506
wsp-1; -1.04318250914, ,rnp-6; 0.255543695966
xbp-1; -0.414370464291, ,rnp-8; 0.79808210458
xbx-6; -4.47257809867, ,rom-5; 0.629695689917
xpo-1; -1.97493345119, ,rop-1; 2.0293212315
xpo-2; -0.578464467703, ,rpa-1; 0.369566228384
xpo-3; -1.01480583255, ,rpa-2; 0.336561467886
yif-1; -0.293436597596, ,rpb-10; 0.455813700449
ykt-6; -0.229196899017, ,rpb-11; 0.72541167494
zen-4; -3.01239347013, ,rpb-12; 0.350085481144
zfp-1; -1.89109510224, ,rpb-7; 1.77838405229
zhp-3; -0.36550238006, ,rpb-8; 0.710609811797
zim-2; -2.84952913657, ,rpl-10; 1.01886002951
ztf-17; -0.729385243057, ,rpl-11.1; 0.827648235777
ztf-18; -1.15841911437, ,rpl-12; 0.205276665692
ztf-3; -2.04312345229, ,rpl-14; 1.98539617253
ztf-7; -0.239854591641, ,rpl-16; 0.650134524865
ztf-8; -0.366286971822, ,rpl-18; 1.3647198839
ztf-9; -2.67912117514, ,rpl-19; 1.59023445823
zyg-12; -1.45193415151, ,rpl-1; 0.306133403891
zyg-1; -0.326536779727, ,rpl-20; 2.59891150131
zyg-9; -0.456483205461, ,rpl-24.2; 0.803661378528
 , ,rpl-26; 1.32447739921
 , ,rpl-27; 1.33408182175
 , ,rpl-28; 0.256936479358
 , ,rpl-29; 0.487576447563
 , ,rpl-33; 0.809985416694
 , ,rpl-34; 1.15000339308
 , ,rpl-3; 1.08965316295
 , ,rpl-4; 0.566524634216
 , ,rpl-5; 0.392100537092
 , ,rpl-6; 1.63431689558
 , ,rpn-1; 0.91700783843
 , ,rpn-3; 1.14004999098
 , ,rpn-5; 1.04762046439
 , ,rpn-8; 0.964492062263
 , ,rpn-9; 0.414301313275
 , ,rps-0; 1.20106077772
 , ,rps-10; 0.681187188226
 , ,rps-12; 2.23220454909
 , ,rps-17; 1.92021282791
 , ,rps-18; 0.297004669251
 , ,rps-19; 0.226437184931
 , ,rps-24; 1.37534275702
 , ,rps-25; 0.443456331747
 , ,rps-2; 1.58602218516
 , ,rps-30; 0.259872457222
 , ,rps-5; 2.15041539455
 , ,rps-7; 1.09317072268
 , ,rps-8; 1.33553869166
 , ,rpt-1; 1.43312414957
 , ,rpt-2; 0.218048752541
 , ,rpt-4; 0.676732047669
 , ,rpt-6; 1.59199376731
 , ,rsa-2; 2.01455386726
 , ,rskn-1; 0.667352450039
 , ,rtel-1; 1.0590081567
 , ,sac-1; 2.96698081016
 , ,sams-3; 0.808782151122
 , ,san-1; 0.299586506067
 , ,sap-49; 1.10628814189
 , ,sar-1; 1.29250995967
 , ,sars-1; 0.401021160174
 , ,sbds-1; 1.54333069051
 , ,scav-3; 0.951177635119
 , ,scc-3; 1.38124833061
 , ,scp-1; 0.219633988397
 , ,scpl-4; 0.388966770428
 , ,sdhb-1; 0.203122626811
 , ,sea-1; 0.410611809961
 , ,sec-5; 0.602034623361
 , ,sec-6; 1.17292391878
 , ,sel-11; 2.40933265165
 , ,sel-12; 2.09344236903
 , ,sel-13; 0.544950199251
 , ,sel-5; 2.55825389643
 , ,sem-5; 0.73874193203
 , ,sep-1; 2.80058507479
 , ,set-14; 0.468468247859
 , ,set-17; 0.674802438964
 , ,set-24; 0.961372945348
 , ,set-2; 0.783700439712
 , ,set-32; 0.723397611395
 , ,set-3; 1.60105569475
 , ,set-9; 0.450118838558
 , ,sft-4; 0.244562460864
 , ,sgo-1; 1.22876575738
 , ,sgt-1; 0.251604909514
 , ,skp-1; 1.63123576531
 , ,skr-1; 0.651065892435
 , ,skr-7; 0.497627550303
 , ,smc-3; 0.50843533535
 , ,smc-4; 0.453300902009
 , ,smc-5; 1.08512770284
 , ,smc-6; 2.37508516331
 , ,smg-4; 3.06337332544
 , ,smi-1; 1.45482591943
 , ,smo-1; 0.354987052793
 , ,smr-1; 0.28502420326
 , ,snap-1; 1.041821827
 , ,snap-29; 0.504605429202
 , ,snr-2; 1.0244455387
 , ,snr-4; 0.764181793077
 , ,snr-5; 0.919391848606
 , ,snr-7; 1.0200957768
 , ,snx-1; 0.329738026552
 , ,snx-6; 0.256082894566
 , ,spat-2; 1.2065189403
 , ,sph-1; 1.84158825265
 , ,spk-1; 1.6572073856
 , ,spl-1; 8.09372846436
 , ,spn-4; 0.70844153022
 , ,spr-5; 0.828781096609
 , ,spsb-2; 0.323166268203
 , ,spt-5; 0.437060060773
 , ,sptl-1; 1.17379110743
 , ,sqd-1; 0.315631871281
 , ,sqv-3; 1.32515421509
 , ,sqv-5; 0.811421898601
 , ,sqv-7; 0.440984604315
 , ,src-1; 0.287681806576
 , ,srp-7; 0.517266955024
 , ,stam-1; 0.968163196204
 , ,stc-1; 0.438712917536
 , ,sti-1; 0.433553087961
 , ,sto-4; 0.664165247972
 , ,strd-1; 1.66433288305
 , ,sup-26; 0.658425798796
 , ,sut-1; 1.19886195175
 , ,sut-2; 0.919949648093
 , ,swan-2; 0.936857072902
 , ,swd-2.1; 3.65688944892
 , ,sym-3; 0.909350996125
 , ,sym-4; 0.819621027325
 , ,syp-2; 0.318975754211
 , ,syp-4; 0.94532129007
 , ,syx-18; 0.901227868562
 , ,syx-4; 1.44141135092
 , ,szy-20; 2.41841923556
 , ,szy-4; 0.564740157784
 , ,tac-1; 0.364420181251
 , ,taf-10; 1.17568503118
 , ,taf-11.3; 0.563749118504
 , ,taf-3; 2.55241574227
 , ,taf-4; 1.26163700131
 , ,taf-6.1; 1.69142485396
 , ,taf-8; 1.29851354385
 , ,taf-9; 0.621572885959
 , ,tag-135; 0.540348245233
 , ,tag-143; 1.10337971435
 , ,tag-144; 1.69985990153
 , ,tag-170; 1.20500527118
 , ,tag-173; 0.886115319721
 , ,tag-179; 0.845087206229
 , ,tag-182; 1.07049275211
 , ,tag-189; 1.43039704117
 , ,tag-210; 0.538717965335
 , ,tag-277; 1.42014242781
 , ,tag-298; 1.26869648348
 , ,tag-307; 0.431949387937
 , ,tag-321; 0.844982068845
 , ,tag-322; 0.281749214801
 , ,tag-325; 0.229996684833
 , ,tag-340; 0.51971114374
 , ,tag-345; 0.509542219019
 , ,tag-353; 0.540880893339
 , ,tag-72; 1.43576343274
 , ,tam-1; 0.536439765206
 , ,tars-1; 0.441972762146
 , ,tba-2; 0.227418933087
 , ,tbc-1; 2.49200479618
 , ,tbc-3; 2.87746042233
 , ,tbp-1; 1.00833833531
 , ,tct-1; 0.470583294685
 , ,tdc-1; 3.04322598404
 , ,tdp-1; 0.749469090591
 , ,tfg-1; 0.867321005667
 , ,thoc-2; 0.781673996591
 , ,tiar-1; 0.482429865324
 , ,tin-10; 0.857429400573
 , ,tin-13; 2.35931308977
 , ,tin-9.1; 0.748613957111
 , ,tkr-1; 0.566419517571
 , ,tkt-1; 0.361741909244
 , ,toca-2; 0.927453463707
 , ,tomm-22; 0.46920104939
 , ,tomm-40; 1.23915519176
 , ,tomm-7; 2.86535445041
 , ,top-1; 1.03737479996
 , ,top-2; 0.224248054673
 , ,tpi-1; 0.434378744458
 , ,tpxl-1; 0.884844478215
 , ,tra-3; 2.55915028111
 , ,tram-1; 0.235711064729
 , ,trap-1; 0.416119597302
 , ,trap-2; 0.637307604016
 , ,trap-3; 0.657973890205
 , ,trap-4; 0.601604217957
 , ,tre-1; 0.26533967549
 , ,try-1; 0.550963099156
 , ,tsfm-1; 0.606378041743
 , ,tsr-1; 1.54165488569
 , ,ttb-1; 0.788253947234
 , ,ttll-5; 1.19669395407
 , ,ttyh-1; 1.86933816053
 , ,tufm-1; 1.14113070108
 , ,uba-1; 0.850904543477
 , ,ubc-13; 1.06807071391
 , ,ubc-16; 1.89796534721
 , ,ubc-18; 0.344462128201
 , ,ubc-1; 0.77299746135
 , ,ubc-20; 1.64630681627
 , ,ubc-25; 0.384036827083
 , ,ubc-9; 1.05548881133
 , ,ubh-4; 1.42796099999
 , ,ubl-1; 1.41371641863
 , ,ubl-5; 1.35311627629
 , ,ubq-1; 0.259890502993
 , ,ubq-2; 0.726373958628
 , ,ubxn-2; 1.59680047675
 , ,ubxn-4; 0.812830218315
 , ,uev-1; 0.5949750547
 , ,uev-3; 2.65768530507
 , ,ufd-2; 2.69403104084
 , ,ufd-3; 0.546195522132
 , ,ugtp-1; 6.44558654972
 , ,ula-1; 1.22902674629
 , ,ulp-2; 0.332647748354
 , ,ulp-3; 2.17181232887
 , ,umps-1; 9.36327906017
 , ,unc-108; 0.908314444295
 , ,unc-40; 0.5718472776
 , ,unc-57; 0.310367037428
 , ,unc-59; 1.22532544995
 , ,unc-60; 1.25876569675
 , ,unc-61; 0.602178855772
 , ,unc-76; 1.44040249838
 , ,unc-85; 1.32348653644
 , ,unc-94; 1.23470024405
 , ,upp-1; 2.33393266301
 , ,urm-1; 0.370655662924
 , ,usp-48; 1.72326573395
 , ,vab-1; 0.772215343806
 , ,vem-1; 0.810148855384
 , ,vha-10; 0.778592269007
 , ,vha-14; 0.526125493072
 , ,vha-16; 0.278081138017
 , ,vha-18; 0.979771343468
 , ,vha-19; 1.825003044
 , ,vha-1; 0.457305249249
 , ,vha-3; 0.704377748603
 , ,vha-7; 2.54184009204
 , ,vha-8; 0.37277150289
 , ,vha-9; 1.32154241535
 , ,vig-1; 0.863913211017
 , ,vps-16; 0.628929725412
 , ,vps-20; 1.07046736462
 , ,vps-25; 0.94714182097
 , ,vps-2; 1.5475844914
 , ,vps-32.1; 1.49290747813
 , ,vps-33.2; 0.211946423647
 , ,vps-35; 2.51027757362
 , ,vps-37; 1.48920619984
 , ,vrk-1; 1.60901849163
 , ,wah-1; 0.282795519675
 , ,wapl-1; 0.667042826724
 , ,wdfy-2; 1.52948599516
 , ,wdr-23; 1.04061127136
 , ,wht-2; 1.29084727895
 , ,wip-1; 2.41160748567
 , ,wnk-1; 1.22478133829
 , ,wwp-1; 0.625312991045
 , ,xnd-1; 1.27404149037
 , ,xpa-1; 1.30549237906
 , ,xpc-1; 1.42807693735
 , ,xpg-1; 2.01568923717
 , ,ymel-1; 0.526793444874
 , ,yop-1; 0.991112508089
 , ,zer-1; 0.909297687514
 , ,zfp-2; 1.44278211726
 , ,zfp-3; 1.23181345285
 , ,zim-1; 1.72316592414
 , ,zip-4; 1.95039702281
 , ,ztf-15; 0.888738228832
 , ,ztf-1; 2.03949612409
 , ,ztf-22; 2.66715349984
 , ,ztf-25; 0.274135101665
 , ,ztf-4; 0.3756894004
 , ,ztf-6; 0.991567044136
 , ,zyg-11; 1.04286799332
